QFilter types (string):
9 :: if no filter is used,
0 :: if Q0 is used for all layers,
01 :: if Q0 is used for the first layer and Q1 is used for the other layers,
01x :: if Q0 is used for the first layer and Q0+Q1 is used for the other layers,
1x :: if Q0+Q1 is used for all layers 
('QFilter, GVal, DVal, SIZE, initial_mapping  =', '01y', True, 'all', 'top')
('lev, slayer, gamma, stop, anchor =', 3, 0, 0, 10, True)
In this test, we use Type 01y filter and top initial mapping for all circuits on tokyo
*****************************************
Thu Sep 24 08:17:05 2020
(32, '4gt4-v0_78', 6, 109, 121, 12, 0.16, 1.1101)
(33, 'rd32-v1_68', 4, 16, 16, 0, 0.0, 1.0)
(34, 'mod8-10_178', 6, 152, 227, 75, 0.25, 1.4934)
(35, 'urf1_278', 9, 26692, 39481, 12789, 378.71, 1.4791)
(36, 'one-two-three-v2_100', 5, 32, 38, 6, 0.02, 1.1875)
(37, 'z4_268', 11, 1343, 1919, 576, 26.84, 1.4289)
(38, '4gt4-v0_73', 6, 179, 251, 72, 0.4, 1.4022)
(39, '4gt4-v0_72', 6, 113, 167, 54, 0.36, 1.4779)
(40, 'alu-v2_33', 5, 17, 23, 6, 0.01, 1.3529)
(41, 'alu-v2_32', 5, 72, 84, 12, 0.04, 1.1667)
(42, 'hwb4_49', 5, 107, 134, 27, 0.09, 1.2523)
(43, 'mod5adder_127', 6, 239, 368, 129, 0.47, 1.5397)
(44, 'misex1_241', 15, 2100, 2589, 489, 12.75, 1.2329)
(45, 'square_root_7', 15, 3089, 4229, 1140, 265.56, 1.3691)
(46, 'mod5d2_64', 5, 25, 34, 9, 0.02, 1.36)
(47, '4mod5-bdd_287', 7, 31, 37, 6, 0.01, 1.1935)
(48, 'rd32-v0_66', 4, 16, 16, 0, 0.0, 1.0)
(49, 'ex1_226', 6, 5, 5, 0, 0.0, 1.0)
(50, 'mod5d1_63', 5, 13, 13, 0, 0.0, 1.0)
(51, 'decod24-enable_126', 6, 149, 209, 60, 0.09, 1.4027)
